enrollment_id,student_id,student_name,student_age,student_gender,student_level,student_program,GPA,is_employed,total_failed_subjects,discipline_score,analytical_score,practical_score,avg_screen_hours,course_id,course_name,course_category,course_level,course_difficulty,course_credit_hours,is_required,professor_id,professor_name,professor_program,professor_academic_rank,professor_specialization,professor_avg_teaching_score,professor_avg_pass_percentage,student_attendance_percentage_subject,weekly_avg_study_hours_subject,academic_year,subject_score
35792,422,Rania Fouad,18,Female,1,Mathematics,2.3,0,0,7,6,5,6.6,M112,Algebra and Geometry,Pure Mathematics,1,2,3,Required,23,Mohamed Abdelrahman,Statistics and Computer Science,Professor,Pure Mathematics,7,85,86,0.1,2025,72
35793,422,Rania Fouad,18,Female,1,Mathematics,2.3,0,0,7,6,5,6.6,M113,Calculus 2,Pure Mathematics,1,2,3,Required,3,Samir kasem,Mathematics,Professor,Pure Mathematics,7,57,88,0.5,2025,65
35794,422,Rania Fouad,18,Female,1,Mathematics,2.3,0,0,7,6,5,6.6,M122,Mechanics 2,Applied Mathematics,1,2,3,Required,6,Ahmed Gomaa,Mathematics,Assistant Professor,Applied Mathematics,6,66,85,0.2,2025,68
35795,422,Rania Fouad,18,Female,1,Mathematics,2.3,0,0,7,6,5,6.6,P103,Electrical Circuits,Physics,1,2,3,Required,36,Mohamed Mostafa,Physics,Assistant Professor,Physics,5,75,84,0.1,2025,71
35796,422,Rania Fouad,18,Female,1,Mathematics,2.3,0,0,7,6,5,6.6,C101,General Chemistry 1,Chemistry,1,1,3,Required,41,Om Ali Yousef,Chemistry,Professor,Chemistry,4,68,83,0.1,2025,70
35797,422,Rania Fouad,18,Female,1,Mathematics,2.3,0,0,7,6,5,6.6,G102,Introduction to Computer Science,Computer Science,1,1,2,Required,12,Nora Salah,Statistics and Computer Science,Assistant Professor,Computer Science,5,85,84,0.1,2025,74
35798,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,M212,Abstract Algebra 1,Pure Mathematics,2,4,3,Required,9,Safi Saber,Mathematics,Assistant Professor,Pure Mathematics,8,79,90,1,2026,79
35799,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,M214,Differential Equations 1,Pure Mathematics,2,3,3,Required,1,Mohamed Elshafey,Mathematics,Professor,Pure Mathematics,8,51,93,1,2026,72
35800,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,M216,Advanced Calculus,Pure Mathematics,2,3,3,Required,3,Samir kasem,Mathematics,Professor,Pure Mathematics,7,57,89,0.9,2026,74
35801,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,M221,Mechanics 3,Applied Mathematics,2,3,3,Required,2,Magdy Elias,Mathematics,Professor,Applied Mathematics,7,74,91,0.6,2026,79
35802,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,M231,Introduction to Statistics and Probability,Statistics,2,2,3,Required,21,Dina Ahmed,Statistics and Computer Science,Assistant Professor,Statistics,5,78,86,0.3,2026,81
35803,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,G201,Scientific Terminology in English,General Science,2,1,2,Required,19,Faten Sheha,Statistics and Computer Science,Associate Professor,Statistics,7,82,87,0.1,2026,80
35804,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,M211,Real Analysis,Pure Mathematics,2,4,3,Required,3,Samir kasem,Mathematics,Professor,Pure Mathematics,7,57,87,1.2,2026,74
35805,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,M215,Linear Algebra 1,Pure Mathematics,2,2,3,Required,16,Mostafa Mhanna,Mathematics,Assistant Professor,Pure Mathematics,7,75,88,0.4,2026,79
35806,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,M218,Analytical Geometry,Pure Mathematics,2,2,3,Required,45,Awatef Mohamed,Mathematics,Associate Professor,Pure Mathematics,6,70,88,0.3,2026,80
35807,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,M223,Mechanics 4,Applied Mathematics,2,3,3,Required,6,Ahmed Gomaa,Mathematics,Assistant Professor,Applied Mathematics,6,66,93,0.7,2026,75
35808,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,P222,Fundamentals of Electromagnetic Theory,Physics,2,4,2,Required,39,Mohamed Mkhemar,Physics,Assistant Professor,Physics,2,79,82,0.8,2026,78
35809,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,M217,Introduction to Logic,Pure Mathematics,2,2,2,Optional,45,Awatef Mohamed,Mathematics,Associate Professor,Pure Mathematics,6,70,82,0.2,2026,76
35810,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,G202,Cultural Studies,General Science,2,1,2,Optional,6,Ahmed Gomaa,Mathematics,Assistant Professor,Applied Mathematics,6,66,90,0.1,2026,77
35811,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,M311,Measure Theory,Pure Mathematics,3,4,2,Required,28,Hanan Darwish,Mathematics,Professor,Pure Mathematics,6,93,88,0.5,2026,84
35812,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,M312,Complex Analysis 1,Pure Mathematics,3,3,3,Required,29,Hala Mahmoud,Mathematics,Associate Professor,Pure Mathematics,6,85,88,0.4,2026,80
35813,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,M313,Numerical Analysis 1,Pure Mathematics,3,2,3,Required,23,Mohamed Abdelrahman,Statistics and Computer Science,Professor,Pure Mathematics,7,85,91,0.1,2026,81
35814,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,M316,Topology 1,Pure Mathematics,3,4,2,Required,1,Mohamed Elshafey,Mathematics,Professor,Pure Mathematics,8,51,90,1.2,2026,70
35815,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,M326,Analytical Mechanics,Applied Mathematics,3,3,3,Required,7,Mohamed Gomaa,Mathematics,Assistant Professor,Applied Mathematics,4,60,83,0.8,2026,74
35816,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,M335,Differential Equations 2,Pure Mathematics,3,3,2,Required,16,Mostafa Mhanna,Mathematics,Assistant Professor,Pure Mathematics,7,75,85,0.6,2026,79
35817,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,M319,Number Theory,Pure Mathematics,3,3,2,Optional,3,Samir kasem,Mathematics,Professor,Pure Mathematics,7,57,86,0.9,2026,75
35818,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,M315,Abstract Algebra 2,Pure Mathematics,3,3,3,Required,3,Samir kasem,Mathematics,Professor,Pure Mathematics,7,57,89,0.8,2026,72
35819,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,M318,Integral Equations,Pure Mathematics,3,3,2,Required,30,Tarek Fawzy,Mathematics,Associate Professor,Pure Mathematics,6,82,88,0.4,2026,81
35820,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,M321,Electrodynamics,Applied Mathematics,3,3,2,Required,6,Ahmed Gomaa,Mathematics,Assistant Professor,Applied Mathematics,6,66,86,0.7,2026,77
35821,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,M322,Theory of Elasticity 1,Applied Mathematics,3,3,2,Required,8,Samy Fekry,Mathematics,Assistant Professor,Applied Mathematics,9,60,91,1,2026,73
35822,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,M317,Special Functions,Pure Mathematics,3,2,3,Required,24,Mahmoud Othman,Mathematics,Assistant Professor,Pure Mathematics,6,75,88,0.3,2026,80
35823,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,M333,Statistical Theory,Statistics,3,3,3,Required,11,Nora Nader,Statistics and Computer Science,Assistant Professor,Statistics,5,85,84,0.5,2026,82
35824,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,M310,Linear Algebra 2,Pure Mathematics,3,3,2,Optional,44,Mona Anees,Mathematics,Assistant Professor,Pure Mathematics,6,64,84,0.8,2026,76
35825,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,M328,Statistical Mechanics,Applied Mathematics,3,3,2,Optional,8,Samy Fekry,Mathematics,Assistant Professor,Applied Mathematics,9,60,88,0.9,2026,74
35826,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,M411,Theory of Differential Equations,Pure Mathematics,4,4,2,Required,1,Mohamed Elshafey,Mathematics,Professor,Pure Mathematics,8,51,88,1.4,2026,72
35827,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,M413,Numerical Analysis 2,Pure Mathematics,4,2,3,Required,5,Adel Bahy,Mathematics,Associate Professor,Pure Mathematics,6,78,87,0.5,2026,80
35828,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,M415,Lie Algebra,Pure Mathematics,4,3,2,Required,45,Awatef Mohamed,Mathematics,Associate Professor,Pure Mathematics,6,70,87,0.5,2026,77
35829,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,M416,Differential Geometry,Pure Mathematics,4,3,3,Required,26,Fadia Samoel,Mathematics,Assistant Professor,Pure Mathematics,4,62,84,0.9,2026,75
35830,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,M421,Operations Research,Pure Mathematics,4,2,3,Required,10,Ahmed Salah,Statistics and Computer Science,Assistant Professor,Computer Science,9,79,87,0.1,2026,80
35831,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,M423,Quantum Mechanics,Applied Mathematics,4,4,2,Required,8,Samy Fekry,Mathematics,Assistant Professor,Applied Mathematics,9,60,93,1.3,2026,75
35832,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,M418,Network Theory,Pure Mathematics,4,3,2,Optional,44,Mona Anees,Mathematics,Assistant Professor,Pure Mathematics,6,64,89,0.9,2026,76
35833,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,M419,Topology 2,Pure Mathematics,4,4,2,Optional,4,Tamer Elazab,Mathematics,Associate Professor,Pure Mathematics,7,59,93,1,2026,73
35834,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,M414,Functional Analysis,Pure Mathematics,4,4,3,Required,28,Hanan Darwish,Mathematics,Professor,Pure Mathematics,6,93,91,0.4,2026,85
35835,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,M422,General Relativity,Applied Mathematics,4,4,2,Required,8,Samy Fekry,Mathematics,Assistant Professor,Applied Mathematics,9,60,89,1.3,2026,73
35836,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,M424,Advanced Mechanics,Applied Mathematics,4,4,2,Required,8,Samy Fekry,Mathematics,Assistant Professor,Applied Mathematics,9,60,90,1.2,2026,73
35837,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,M425,Hydrodynamics,Applied Mathematics,4,4,3,Required,8,Samy Fekry,Mathematics,Assistant Professor,Applied Mathematics,9,60,93,1.2,2026,73
35838,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,M429,Partial Differential Equations,Pure Mathematics,4,3,2,Required,25,Ahmed Saed,Mathematics,Associate Professor,Pure Mathematics,6,72,86,0.7,2026,78
35839,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,M412,Graph Theory,Pure Mathematics,4,3,2,Optional,25,Ahmed Saed,Mathematics,Associate Professor,Pure Mathematics,6,72,85,0.5,2026,77
35840,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,M426,Modeling and Simulation,Pure Mathematics,4,2,2,Optional,26,Fadia Samoel,Mathematics,Assistant Professor,Pure Mathematics,4,62,83,0.6,2026,76
35841,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,M241,Computer Organization and Assembly Language,Computer Science,2,2,3,Required,15,Bahaa Shabana,Mathematics,Associate Professor,Computer Science,9,51,96,0.6,2026,71
35842,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,M219,Discrete Mathematics,Pure Mathematics,2,2,2,Required,9,Safi Saber,Mathematics,Assistant Professor,Pure Mathematics,8,79,90,0.2,2026,81
35843,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,M232,Probability Theory 1,Statistics,2,2,3,Required,20,Ahlam Hamdy,Statistics and Computer Science,Associate Professor,Statistics,5,77,82,0.1,2026,80
35844,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,M242,Computer Algebra Systems,Computer Science,2,2,2,Optional,10,Ahmed Salah,Statistics and Computer Science,Assistant Professor,Computer Science,9,79,92,0.2,2026,81
35845,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,M243,Computer Network Theory,Computer Science,2,2,2,Optional,14,Fatma Eskander,Statistics and Computer Science,Assistant Professor,Computer Science,5,93,84,0.1,2026,85
35846,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,M331,Probability Theory 2,Statistics,3,3,3,Required,17,Rabab Sabry,Statistics and Computer Science,Assistant Professor,Statistics,8,79,92,0.5,2026,81
35847,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,M334,Sampling Distributions and Methods,Statistics,3,3,2,Required,19,Faten Sheha,Statistics and Computer Science,Associate Professor,Statistics,7,82,89,0.4,2026,82
35848,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,M341,Data Structures,Computer Science,3,3,3,Required,15,Bahaa Shabana,Mathematics,Associate Professor,Computer Science,9,51,89,1.2,2026,73
35849,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,M342,Database Systems,Computer Science,3,2,2,Required,10,Ahmed Salah,Statistics and Computer Science,Assistant Professor,Computer Science,9,79,93,0.2,2026,79
35850,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,M338,Order Statistics,Statistics,3,2,2,Optional,22,Mohamed Ebrahim,Statistics and Computer Science,Assistant Professor,Statistics,7,97,91,0.1,2026,86
35851,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,M346,Systems Analysis and Design,Computer Science,3,2,2,Optional,15,Bahaa Shabana,Mathematics,Associate Professor,Computer Science,9,51,93,0.8,2026,71
35852,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,M332,Estimation Theory,Statistics,3,3,2,Required,21,Dina Ahmed,Statistics and Computer Science,Assistant Professor,Statistics,5,78,90,0.6,2026,79
35853,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,M337,Hypothesis Testing,Statistics,3,3,2,Required,18,Shimaa Abu Elgoud,Statistics and Computer Science,Assistant Professor,Statistics,6,96,88,0.1,2026,87
35854,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,M345,Operating Systems,Computer Science,3,3,3,Required,15,Bahaa Shabana,Mathematics,Associate Professor,Computer Science,9,51,94,1,2026,70
35855,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,M343,Artificial Intelligence,Computer Science,3,3,2,Required,14,Fatma Eskander,Statistics and Computer Science,Assistant Professor,Computer Science,5,93,86,0.1,2026,84
35856,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,M344,Structured Programming,Computer Science,3,2,3,Required,13,Yaser Fouda,Statistics and Computer Science,Associate Professor,Computer Science,7,84,89,0.1,2026,81
35857,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,M336,Data Analysis Using Statistical Software,Computer Science,3,2,2,Optional,15,Bahaa Shabana,Mathematics,Associate Professor,Computer Science,9,51,92,0.6,2026,72
35858,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,M348,Selected Topics in Computing,Computer Science,3,2,2,Optional,15,Bahaa Shabana,Mathematics,Associate Professor,Computer Science,9,51,92,0.7,2026,71
35859,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,M431,Analysis of Variance,Statistics,4,3,3,Required,18,Shimaa Abu Elgoud,Statistics and Computer Science,Assistant Professor,Statistics,6,96,86,0.2,2026,84
35860,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,M432,Stochastic Processes,Statistics,4,3,3,Required,20,Ahlam Hamdy,Statistics and Computer Science,Associate Professor,Statistics,5,77,83,0.4,2026,79
35861,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,M441,Software Engineering,Computer Science,4,3,2,Required,10,Ahmed Salah,Statistics and Computer Science,Assistant Professor,Computer Science,9,79,93,0.4,2026,79
35862,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,M442,Neural Networks,Computer Science,4,3,2,Required,13,Yaser Fouda,Statistics and Computer Science,Associate Professor,Computer Science,7,84,85,0.4,2026,82
35863,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,M433,Non-Parametric Statistics,Statistics,4,3,2,Optional,31,Beh Elsayed,Statistics and Computer Science,Professor,Statistics,7,67,87,0.7,2026,75
35864,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,M443,Expert Systems,Computer Science,4,3,2,Optional,27,Abdelrahman Karawya,Mathematics,Professor,Computer Science,7,77,90,0.4,2026,77
35865,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,M434,Regression Analysis,Statistics,4,3,3,Required,21,Dina Ahmed,Statistics and Computer Science,Assistant Professor,Statistics,5,78,82,0.4,2026,79
35866,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,M435,Reliability Theory,Statistics,4,3,2,Required,20,Ahlam Hamdy,Statistics and Computer Science,Associate Professor,Statistics,5,77,87,0.4,2026,79
35867,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,M444,Computer Graphics Systems,Computer Science,4,1,3,Required,15,Bahaa Shabana,Mathematics,Associate Professor,Computer Science,9,51,91,0.4,2026,71
35868,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,M445,Algorithm Design and Analysis,Computer Science,4,3,3,Required,13,Yaser Fouda,Statistics and Computer Science,Associate Professor,Computer Science,7,84,87,0.4,2026,80
35869,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,M436,Time Series and Forecasting,Statistics,4,3,2,Optional,19,Faten Sheha,Statistics and Computer Science,Associate Professor,Statistics,7,82,86,0.2,2026,81
35870,422,Rania Fouad,19,Female,2,Mathematics,2.75,0,0,7,6,5,6.6,M446,Image Processing,Computer Science,4,2,2,Optional,13,Yaser Fouda,Statistics and Computer Science,Associate Professor,Computer Science,7,84,88,0.1,2026,82
35871,423,Shimaa Amr,18,Female,1,Statistics and Computer Science,1.08,0,1,3,3,7,4.7,M111,Calculus 1,Pure Mathematics,1,1,3,Required,9,Safi Saber,Mathematics,Assistant Professor,Pure Mathematics,8,79,36,0.1,2024,61
35872,423,Shimaa Amr,18,Female,1,Statistics and Computer Science,1.08,0,1,3,3,7,4.7,M121,Mechanics 1,Applied Mathematics,1,2,3,Required,6,Ahmed Gomaa,Mathematics,Assistant Professor,Applied Mathematics,6,66,31,0.1,2024,58
35873,423,Shimaa Amr,18,Female,1,Statistics and Computer Science,1.08,0,1,3,3,7,4.7,P101,Properties of Heat and Matter,Physics,1,2,3,Required,38,Attia kasem,Physics,Associate Professor,Physics,5,67,31,0.1,2024,58
35874,423,Shimaa Amr,18,Female,1,Statistics and Computer Science,1.08,0,1,3,3,7,4.7,P102,"Electricity, Magnetism and Light",Physics,1,2,3,Required,36,Mohamed Mostafa,Physics,Assistant Professor,Physics,5,75,26,0.1,2024,60
35875,423,Shimaa Amr,18,Female,1,Statistics and Computer Science,1.08,0,1,3,3,7,4.7,C102,General Chemistry 2,Chemistry,1,1,3,Required,40,Marwa Elghalban,Chemistry,Associate Professor,Chemistry,6,77,26,0.1,2024,61
35876,423,Shimaa Amr,18,Female,1,Statistics and Computer Science,1.08,0,1,3,3,7,4.7,G101,Human Rights and Anti-Corruption,General Science,1,1,2,Required,41,Om Ali Yousef,Chemistry,Professor,Chemistry,4,68,23,0.1,2024,58
35877,423,Shimaa Amr,18,Female,1,Statistics and Computer Science,1.08,0,1,3,3,7,4.7,M112,Algebra and Geometry,Pure Mathematics,1,2,3,Required,24,Mahmoud Othman,Mathematics,Assistant Professor,Pure Mathematics,6,75,31,0.1,2024,59
35878,423,Shimaa Amr,18,Female,1,Statistics and Computer Science,1.08,0,1,3,3,7,4.7,M113,Calculus 2,Pure Mathematics,1,2,3,Required,1,Mohamed Elshafey,Mathematics,Professor,Pure Mathematics,8,51,32,0.1,2024,51
35879,423,Shimaa Amr,18,Female,1,Statistics and Computer Science,1.08,0,1,3,3,7,4.7,M122,Mechanics 2,Applied Mathematics,1,2,3,Required,7,Mohamed Gomaa,Mathematics,Assistant Professor,Applied Mathematics,4,60,28,0.1,2024,55
35880,423,Shimaa Amr,18,Female,1,Statistics and Computer Science,1.08,0,1,3,3,7,4.7,P103,Electrical Circuits,Physics,1,2,3,Required,36,Mohamed Mostafa,Physics,Assistant Professor,Physics,5,75,28,0.1,2024,59
35881,423,Shimaa Amr,18,Female,1,Statistics and Computer Science,1.08,0,1,3,3,7,4.7,C101,General Chemistry 1,Chemistry,1,1,3,Required,41,Om Ali Yousef,Chemistry,Professor,Chemistry,4,68,31,0.1,2024,56
35882,423,Shimaa Amr,18,Female,1,Statistics and Computer Science,1.08,0,1,3,3,7,4.7,G102,Introduction to Computer Science,Computer Science,1,1,2,Required,27,Abdelrahman Karawya,Mathematics,Professor,Computer Science,7,77,34,0.1,2024,60
35883,423,Shimaa Amr,19,Female,2,Statistics and Computer Science,1.64,0,1,3,3,7,4.7,M212,Abstract Algebra 1,Pure Mathematics,2,4,3,Required,9,Safi Saber,Mathematics,Assistant Professor,Pure Mathematics,8,79,35,0.1,2025,70
35884,423,Shimaa Amr,19,Female,2,Statistics and Computer Science,1.64,0,1,3,3,7,4.7,M214,Differential Equations 1,Pure Mathematics,2,3,3,Required,24,Mahmoud Othman,Mathematics,Assistant Professor,Pure Mathematics,6,75,30,0.1,2025,71
35885,423,Shimaa Amr,19,Female,2,Statistics and Computer Science,1.64,0,1,3,3,7,4.7,M216,Advanced Calculus,Pure Mathematics,2,3,3,Required,44,Mona Anees,Mathematics,Assistant Professor,Pure Mathematics,6,64,35,0.3,2025,66
